0.0	0.03527	1.41154	0.39098	0.34605	0.01466	0.0	0.45954	0.0	0.43652	0.0	0.0	0.0	1.24528	0.0	0.0	0.03302	0.4207	0.0	0.0	0.0	0.06343	0.00696	1.03553	0.51042	2.22016	0.17636	3.28821	0.0	0.0	0.0	0.0341	4.48011	0.1577	0.0	0.0	0.07892	0.0	0.0	0.0	0.0	0.0	0.0	0.04863	0.49428	0.00854	0.0	0.0	0.06526	8.63879	0.02013	0.0	0.0	0.05181	0.61859	0.02502	0.0	0.0	0.0	4.4765	0.0	0.01865	0.0	0.0	0.73909	0.10886	0.0	0.0	0.12069	0.0	0.0	0.0	0.0	0.20262	0.92023	1.26252	2.57936	0.0	0.17405	4.15632	0.0	0.0	0.0	0.0	1.44859	0.0	0.0	0.0	0.0	0.0	0.0	0.86538	0.0	2.19084	0.0	0.01582	0.0	0.0	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.06315	0.14501	0.0	0.0	0.0	0.24546	0.02157	0.0	0.0	0.0	0.0	0.80686	0.83989	0.08664	0.44677	0.0	0.12279	0.0	0.33138	0.0	0.06723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01337	0.35351	0.46071	0.02681	0.08131	0.02997	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31668	0.0	0.0	0.0	0.0	0.0	0.00968	0.0	0.0	0.0	0.0	0.10056	0.99186	0.3811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17099	0.0	0.0	0.0	0.00783	0.0	0.0	0.0	0.0	0.07015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05408	0.07362	0.06123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01292	0.0	0.40793	0.0	0.0	0.06529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.0	0.0	0.0	0.61885	0.0	0.0	0.0	0.0	1.95192	0.0	0.0024	0.0	0.0	0.01126	0.0	0.15339	0.0	0.04788	0.0	0.09481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73526	0.0	0.0	0.0	0.0	
0.0	0.0	0.20546	0.0	0.11202	0.0	0.0	0.11578	0.0	0.2584	0.0	1.33624	0.14891	0.01502	0.0	0.0	0.0	0.87506	0.02833	0.0	0.54129	0.0	0.0	0.49046	0.23656	0.14047	0.0	0.06506	0.03319	0.0	0.05558	0.0069	0.29518	0.0	0.0	0.10241	0.02345	0.0	0.0	0.0	0.0	0.0	0.08057	0.0	17.0494	0.0	0.16204	0.0	0.03039	2.09723	0.0323	0.0	0.0	0.12525	0.44692	0.0	0.02305	0.46894	0.63778	0.39193	0.51987	0.09731	2.03315	0.06961	0.21973	0.1742	0.0	0.0	0.01001	0.0	0.0	0.11944	0.1072	0.03976	0.0	0.4965	2.19252	0.0	0.11655	0.63675	0.0	0.0	0.0	0.0	0.0	0.08233	0.0	0.0	0.18606	0.0	0.0962	0.0	0.0	0.23945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02807	0.0	0.0	0.21157	0.01534	0.0	1.38217	0.0	0.03618	0.04797	0.0	0.0	0.0	0.0	1.53472	0.05659	0.00823	0.0	0.0	0.0	1.66783	0.12696	0.0	0.00119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43673	0.34923	0.0	0.0	0.0	0.17354	0.01091	0.0	0.0	0.14503	
0.0	0.0	0.01632	0.00929	0.0	0.00427	0.0	0.01047	0.07345	0.11356	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.00371	0.0	0.0	0.0	0.01899	0.0	0.0	0.1355	0.09434	0.07827	0.06041	0.0	0.0	0.07996	0.0	0.22668	0.0	0.08594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.00917	0.04663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01692	0.0	0.0	0.0	0.0	0.01875	0.03963	0.0098	0.0	0.0	0.02222	0.0	0.0	0.0	0.0	0.00887	0.0	0.0	0.0	0.0	0.0	0.0	0.08776	0.0	0.03769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04418	0.0	0.0	0.0	0.0	0.00745	0.0	0.0	0.0	0.01768	0.0	0.0	0.0	0.0	0.0	0.03897	0.01427	0.0	0.0	0.0	0.0	0.04049	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.08162	0.0	0.0	0.0	0.07947	0.0	0.0	0.0	0.00534	
0.00097	0.04117	0.0	0.18564	0.0	0.0	0.0	0.23919	0.15308	0.43721	0.14951	0.0	0.0	0.10265	0.0	1.70928	0.04306	1.00848	2.25057	0.0	0.2707	0.16204	0.03878	0.76229	0.67979	3.23392	0.19584	0.0	0.2202	0.91073	0.572	0.02054	1.78459	0.41329	1.77823	0.21226	0.00205	0.0	0.0	0.0	0.0	0.0	0.16077	0.19764	0.23155	0.0	0.0	0.0	0.14662	1.29012	0.46722	0.0	0.14812	0.2935	1.66882	0.00504	0.0	0.0	0.40922	0.82951	0.0	0.0	0.94866	0.06706	0.44221	0.45057	0.09178	0.08726	0.22985	0.11476	0.61201	0.01676	0.50102	0.01633	1.29816	1.88528	0.95789	0.245	0.08551	0.50314	0.0	0.09107	0.0	0.0	0.38389	0.05508	0.00523	0.8805	0.0	0.0	0.0	0.76835	0.0	0.30771	0.0	0.09477	0.0	0.0	0.0	0.0	0.0	1.32973	0.31479	0.0	0.0	0.0	1.5148	0.10072	0.14595	0.51233	2.48698	0.12561	0.0	0.1057	0.0	0.0	4.03531	0.74597	0.01648	0.05604	0.02433	0.19328	0.2198	0.30245	0.0	0.40073	0.0	0.12881	0.0	0.0	0.0	0.0	0.0	0.08944	0.0	0.0	0.0	0.0	0.44618	0.0	2.05442	0.26257	0.18094	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01894	0.0	0.0	0.0	0.07257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235	0.0	0.0	0.43624	0.0	0.0	0.0	0.0	0.0	0.0	0.03848	0.0	0.0	0.0	0.00668	0.0	0.0	0.0	0.01263	0.0	0.0	0.0	0.0	0.01636	0.0	0.0	0.0	0.0	0.01943	0.0	0.0	0.0	0.01338	0.0	0.04786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02943	0.0	0.0	0.0	0.00182	0.00667	0.01207	0.0	0.01044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06538	0.0	0.0	0.0	0.02519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01818	0.0	0.18633	0.0126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01562	0.0	0.0	0.0	0.0	0.0	0.0	0.03621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7.22294	2.69423	0.0	2.38974	0.6771	0.0	0.0	0.0224	0.0	11.56059	0.0	0.0	0.0	1.42741	0.16899	8.71833	0.0	0.55978	3.13181	1.88892	13.95272	0.55079	1.43611	5.47485	0.73312	0.27497	0.35154	0.0	0.0	0.0	1.44832	0.0	0.0	0.65855	2.36746	0.0	0.0	1.98215	0.72968	0.20702	0.36857	7.45109	0.0	6.65006	0.0	0.05241	0.0	0.35707	1.30364	3.97065	11.62918	0.0	0.0	1.68748	0.0	2.04081	2.61823	1.64499	47.85001	0.0	5.15502	0.0	0.0	0.0	2.2317	2.4944	32.2525	3.72724	0.71993	20.36035	0.97408	0.0	10.3061	0.0	0.84657	1.47973	0.0	1.52666	0.20799	1.14904	0.0	0.33107	0.0	0.0	4.92501	6.05892	0.0	2.85799	0.0	0.0	0.0	2.25128	5.01523	2.44213	0.0	0.0	0.0	1.20275	0.0	0.16809	5.58735	0.0	5.22898	1.68825	2.54392	0.0	0.83525	2.28197	3.33354	0.0	0.9411	0.45299	0.0	0.0	1.49504	1.58125	2.04437	2.10934	1.50848	0.42554	3.8862	0.57761	0.57246	0.0	0.0	1.47614	0.0	0.0	0.0	5.47767	0.0	0.0	0.0	20.29285	2.79233	11.03984	0.0	0.0	1.845	2.44745	2.76908	0.0	0.0	
23.26005	0.15931	4.21166	0.02581	0.0	0.0	0.00995	0.02006	0.0	0.0	0.0	0.0	0.0	9.37645	0.0	0.0	4.14254	0.40868	0.73382	2.22505	0.0	3.73106	0.0	0.01006	0.0	0.3286	2.93055	0.0	6.32648	0.0	0.31024	0.0	0.0	0.0	0.22675	0.0	0.0	0.01601	0.69599	0.0	8.87389	8.63064	0.0	0.46769	2.06225	0.00157	0.0	0.00369	2.96088	0.10858	1.45967	0.0	0.0	0.0	0.07362	3.33261	0.2892	0.2649	0.0	0.0	2.58697	0.0	0.43935	0.0	0.30512	2.44691	3.25114	0.0	0.0	0.38837	2.73026	3.71925	0.0	0.0	0.1377	0.0	0.0	0.0	0.27527	0.0	0.0	0.24668	0.0	0.0	0.02055	0.65685	0.0	0.0	0.0	0.0	3.5936	1.15261	0.0	1.40594	18.39333	2.35014	0.0	0.01459	0.0	0.19155	0.0	7.03082	1.33591	0.20861	0.07796	0.77617	0.64603	0.0	0.0	4.4813	0.89039	0.0	0.0	0.16484	0.0	5.70022	0.0	0.0	0.0	0.0	0.0	0.47981	0.73327	11.3765	0.0	0.4341	13.23612	0.0	0.0	0.00167	0.0	0.0	0.0	0.09231	0.90152	0.67957	2.22812	0.0	0.0	0.0	1.36908	0.0	1.80681	
0.0	0.0	0.0	0.05571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67037	0.0	0.0	0.0	0.0	0.0	0.0	0.06827	0.0	0.0	0.0	0.0	0.0	0.0	0.02076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14698	0.0	0.0	0.08997	0.0	0.0	0.41893	0.21039	0.0	0.0	0.0	0.0	0.0	0.10266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10307	0.0	0.13728	0.0	0.13628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.03191	0.0	0.06435	0.0	0.86027	26.46897	0.67333	0.00825	3.86359	3.19291	0.0	17.20224	16.75606	0.0	0.10671	4.61792	2.47253	0.12586	0.0	1.48605	0.15021	13.21979	0.0	3.0589	0.0	0.05692	4.98502	0.0	0.0	3.28995	0.07116	0.0	0.0	0.14738	1.58318	0.47703	0.34774	5.48079	0.0	0.0	0.0	0.0	0.03813	0.0	0.0	4.97825	0.03554	0.3093	1.88356	5.8692	0.9937	0.0	0.0	0.0	1.5281	1.14344	9.81367	0.0	0.0	0.0	24.88677	0.0	0.0	0.0	3.61335	0.0	0.0	0.02587	0.0	0.25987	0.0	0.0	0.09419	2.41729	0.15917	11.94085	0.09405	0.00199	2.69708	6.20506	1.47681	1.94608	8.99564	0.48385	2.11527	1.85936	0.09986	0.0	0.65465	1.94498	9.19559	0.0	2.32811	0.88226	4.72643	15.02223	0.32123	0.0	2.51625	8.41118	0.0	2.26174	0.86649	1.81156	11.40679	0.0	0.26425	0.0	3.96021	0.0	0.12475	0.0	0.0	0.0	5.60478	0.36826	0.20337	3.49656	0.0	0.0	0.25142	0.21276	0.0	0.0	0.0	31.64407	0.0	0.0	0.98212	38.7887	1.87332	13.1049	2.56763	9.97426	0.0	11.53151	1.21849	4.91592	0.0	0.63	1.39236	0.0	
