1.133000000000000000e+03	1.900000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.930000000000000000e+02	2.330000000000000000e+02	4.000000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.100000000000000000e+01	1.730000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	6.500000000000000000e+01	2.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	2.180000000000000000e+02	5.400000000000000000e+01	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.800000000000000000e+01	1.400000000000000000e+02	0.000000000000000000e+00	1.010000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.410000000000000000e+02	0.000000000000000000e+00	1.000000000000000000e+02	2.000000000000000000e+00	1.100000000000000000e+01	5.400000000000000000e+01	1.500000000000000000e+01	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.900000000000000000e+01	0.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	2.890000000000000000e+02	3.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.040000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.200000000000000000e+01	6.800000000000000000e+01	1.900000000000000000e+01	7.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	3.100000000000000000e+01	3.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	1.100000000000000000e+01	2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	9.900000000000000000e+01	1.700000000000000000e+01	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	6.900000000000000000e+01	3.700000000000000000e+01	0.000000000000000000e+00	5.700000000000000000e+01	1.000000000000000000e+00	7.000000000000000000e+00	8.900000000000000000e+01	0.000000000000000000e+00	2.300000000000000000e+01	0.000000000000000000e+00	6.000000000000000000e+00	2.200000000000000000e+01	1.100000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	9.600000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.456000000000000000e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	1.700000000000000000e+01	2.270000000000000000e+02	1.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.300000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.600000000000000000e+01	9.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	3.500000000000000000e+01	0.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.330000000000000000e+02	1.730000000000000000e+02	2.190000000000000000e+02	2.680000000000000000e+02	4.100000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.380000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.700000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.257000000000000000e+03	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	2.800000000000000000e+01	1.202000000000000000e+03	1.311000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	1.200000000000000000e+01	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.800000000000000000e+01	7.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	4.000000000000000000e+00	2.100000000000000000e+01	2.000000000000000000e+00	4.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	7.000000000000000000e+00	3.000000000000000000e+01	1.100000000000000000e+01	4.530000000000000000e+02	1.460000000000000000e+02	3.300000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.500000000000000000e+01	4.300000000000000000e+01	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.800000000000000000e+01	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.795000000000000000e+03	0.000000000000000000e+00	2.100000000000000000e+01	2.500000000000000000e+01	1.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.500000000000000000e+01	0.000000000000000000e+00	3.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	8.700000000000000000e+01	4.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	4.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	6.600000000000000000e+01	2.000000000000000000e+00	6.800000000000000000e+01	3.950000000000000000e+02	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	1.600000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.600000000000000000e+01	8.000000000000000000e+00	1.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.484400000000000000e+04	1.870000000000000000e+03	1.026000000000000000e+03	1.000000000000000000e+01	1.100000000000000000e+01	1.900000000000000000e+01	3.700000000000000000e+01	5.100000000000000000e+02	6.000000000000000000e+00	3.100000000000000000e+01	4.140000000000000000e+02	2.600000000000000000e+01	3.800000000000000000e+01	5.000000000000000000e+00	2.470000000000000000e+02	1.300000000000000000e+03	1.210000000000000000e+02	4.900000000000000000e+01	0.000000000000000000e+00	6.000000000000000000e+00	9.900000000000000000e+02	3.590000000000000000e+02	5.900000000000000000e+01	4.710000000000000000e+02	1.710000000000000000e+02	1.300000000000000000e+01	1.633000000000000000e+03	3.000000000000000000e+00	4.490000000000000000e+02	6.100000000000000000e+01	1.210000000000000000e+02	1.602000000000000000e+03	1.161000000000000000e+03	1.040000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.200000000000000000e+01	3.000000000000000000e+00	1.820000000000000000e+02	7.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	1.633000000000000000e+03	4.700000000000000000e+01	1.300000000000000000e+01	7.300000000000000000e+01	4.000000000000000000e+00	2.000000000000000000e+00	1.200000000000000000e+01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.567800000000000000e+04	4.328000000000000000e+03	1.300000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+01	4.100000000000000000e+01	1.615000000000000000e+03	0.000000000000000000e+00	7.000000000000000000e+00	2.716000000000000000e+03	1.410000000000000000e+02	7.000000000000000000e+00	2.000000000000000000e+00	8.450000000000000000e+02	9.530000000000000000e+02	1.670000000000000000e+02	3.800000000000000000e+01	0.000000000000000000e+00	7.000000000000000000e+00	7.290000000000000000e+02	3.540000000000000000e+02	1.300000000000000000e+01	2.390000000000000000e+02	7.200000000000000000e+01	1.300000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+00	6.630000000000000000e+02	8.380000000000000000e+02	1.148000000000000000e+03	1.553600000000000000e+04	5.311000000000000000e+03	1.900000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	1.200000000000000000e+01	3.700000000000000000e+01	1.195000000000000000e+03	3.000000000000000000e+00	7.000000000000000000e+00	4.000000000000000000e+00	1.153000000000000000e+03	5.600000000000000000e+01	1.200000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00
