1.133000000000000000e+03	7.100000000000000000e+01	1.000000000000000000e+00	1.500000000000000000e+01	2.220000000000000000e+02	0.000000000000000000e+00	1.900000000000000000e+01	2.000000000000000000e+00	1.600000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.930000000000000000e+02	2.330000000000000000e+02	4.000000000000000000e+01	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.100000000000000000e+01	1.730000000000000000e+02	2.000000000000000000e+00	6.500000000000000000e+01	2.000000000000000000e+01	5.000000000000000000e+01	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	2.180000000000000000e+02	5.400000000000000000e+01	4.000000000000000000e+00	0.000000000000000000e+00	8.800000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.400000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.010000000000000000e+02	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	2.410000000000000000e+02	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	5.400000000000000000e+01	8.000000000000000000e+00	1.500000000000000000e+01	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.900000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	6.500000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.890000000000000000e+02	3.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.280000000000000000e+03	1.000000000000000000e+00	9.000000000000000000e+00	3.800000000000000000e+01	8.000000000000000000e+00	2.600000000000000000e+01	1.300000000000000000e+01	7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	3.000000000000000000e+00	5.290000000000000000e+02	2.620000000000000000e+02	2.630000000000000000e+02	5.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.200000000000000000e+01	1.330000000000000000e+02	3.000000000000000000e+00	3.600000000000000000e+01	1.300000000000000000e+01	4.700000000000000000e+01	9.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	1.380000000000000000e+02	5.900000000000000000e+01	3.100000000000000000e+01	2.400000000000000000e+01	2.870000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.600000000000000000e+01	5.900000000000000000e+01	1.800000000000000000e+01	7.500000000000000000e+01	2.000000000000000000e+00	7.000000000000000000e+00	4.100000000000000000e+01	7.000000000000000000e+00	3.000000000000000000e+00	8.700000000000000000e+01	4.000000000000000000e+00	4.000000000000000000e+00	2.290000000000000000e+02	1.000000000000000000e+00	1.190000000000000000e+02	0.000000000000000000e+00	9.500000000000000000e+01	2.360000000000000000e+02	5.800000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+01	0.000000000000000000e+00	1.800000000000000000e+01	2.000000000000000000e+01	5.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	2.950000000000000000e+02	1.500000000000000000e+01	2.200000000000000000e+01	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.370000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+02	7.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.100000000000000000e+01	8.800000000000000000e+01	2.500000000000000000e+01	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	6.600000000000000000e+01	1.000000000000000000e+00	3.900000000000000000e+01	2.000000000000000000e+01	3.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+01	8.000000000000000000e+00	6.000000000000000000e+00	1.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	3.400000000000000000e+01	0.000000000000000000e+00	4.100000000000000000e+01	0.000000000000000000e+00	3.700000000000000000e+01	7.000000000000000000e+00	2.000000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.600000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.500000000000000000e+01	1.300000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.651000000000000000e+03	1.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	5.670000000000000000e+02	3.820000000000000000e+02	4.700000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.200000000000000000e+01	2.010000000000000000e+02	0.000000000000000000e+00	5.700000000000000000e+01	7.000000000000000000e+00	1.640000000000000000e+02	0.000000000000000000e+00	1.900000000000000000e+01	0.000000000000000000e+00	3.000000000000000000e+00	9.380000000000000000e+02	2.500000000000000000e+01	0.000000000000000000e+00	2.000000000000000000e+00	1.170000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.960000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	2.240000000000000000e+02	0.000000000000000000e+00	2.300000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	5.100000000000000000e+01	0.000000000000000000e+00	5.530000000000000000e+02	1.000000000000000000e+00	5.000000000000000000e+01	0.000000000000000000e+00	1.450000000000000000e+02	6.000000000000000000e+00	8.900000000000000000e+01	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	5.590000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.040000000000000000e+02	5.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.410000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	5.800000000000000000e+01	7.000000000000000000e+00	3.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.400000000000000000e+01	2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.300000000000000000e+01	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	1.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.900000000000000000e+01	2.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	4.700000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	7.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.040000000000000000e+02	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	3.200000000000000000e+01	6.800000000000000000e+01	1.900000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	3.100000000000000000e+01	3.000000000000000000e+01	1.000000000000000000e+00	7.000000000000000000e+00	1.100000000000000000e+01	5.500000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.900000000000000000e+01	1.700000000000000000e+01	1.000000000000000000e+01	0.000000000000000000e+00	6.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.700000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	5.700000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	7.000000000000000000e+00	8.900000000000000000e+01	0.000000000000000000e+00	2.300000000000000000e+01	1.000000000000000000e+00	2.200000000000000000e+01	3.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.600000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	7.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.314000000000000000e+03	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.500000000000000000e+01	2.420000000000000000e+02	8.500000000000000000e+01	4.000000000000000000e+01	3.900000000000000000e+01	2.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	2.400000000000000000e+01	2.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	2.510000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	1.900000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	8.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	2.000000000000000000e+00	5.000000000000000000e+00	5.000000000000000000e+00	1.060000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.440000000000000000e+02	2.000000000000000000e+00	7.310000000000000000e+02	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.500000000000000000e+01	1.000000000000000000e+00	3.000000000000000000e+00	2.700000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.540000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	3.180000000000000000e+02	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	4.700000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
