0.0	1.99922	0.39225	0.0	0.0	0.0	0.0	5.6461	0.0	0.0	0.0	0.0	0.0	0.35729	1.23764	0.0	0.0	0.0	0.0	0.0	0.0	0.46945	0.0	0.0	0.0	0.09694	0.04019	0.44861	0.0	0.0	0.0	0.44435	0.0	0.0	0.0	0.01806	0.0	0.29953	0.0	0.10557	0.0	0.0	0.95831	1.77526	0.18583	0.30421	0.0	0.0	0.13927	0.44452	0.32568	6.92076	0.0	0.0	0.06791	0.0	0.0	0.01412	9.29251	0.63562	0.38256	1.949	0.08242	0.4302	0.57885	0.0	0.0	0.2215	0.0	0.0	0.13919	0.7571	0.06584	0.0	0.23439	0.0	0.06944	2.2943	0.0	0.30479	0.0	0.0	0.0	2.00891	0.02419	0.0	0.05213	3.26829	0.18688	0.07464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10077	0.0	0.0	0.0	2.09667	0.0	0.34702	0.0	
0.0	0.0	0.03	0.02296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29704	0.0	0.0	0.0	0.51188	0.0	0.16197	0.0	0.08286	0.0	0.0	0.02011	0.01957	0.0	0.0	0.0	2.31892	0.0	0.0	0.0	0.08432	0.0	0.0	0.39363	0.0	0.0	0.0	0.21511	0.0	0.03378	0.0	0.03098	0.4437	0.0	0.0	0.0	0.80145	0.9123	0.0	0.0	0.978	0.0	0.24434	0.0	0.0	0.66573	0.0	0.0	0.0	0.0	0.0	0.0	0.01072	0.0	0.0	0.0	0.0	0.0	1.44732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22883	1.32212	1.42274	0.33149	1.80141	0.04133	0.04773	0.0	0.0	0.0	1.41594	0.0	0.19778	0.74479	0.0	0.0	0.0	0.88436	0.9648	0.0	23.47629	0.0	0.0	0.0	0.0	0.00303	0.0	0.27497	0.0	0.0	
0.0	0.0	0.07291	0.09877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28479	0.0	0.0	0.0	0.0	0.0	0.43289	0.0	0.0	0.0	0.0	0.27996	0.0	0.0	0.01776	0.0	0.42687	0.0	0.0	0.29692	0.0	0.0	0.0	0.05049	0.0	0.0	1.53194	0.0	0.0	0.0	0.45319	0.0	0.03015	0.0	0.0	1.48431	0.0	0.0	0.0	0.0	0.40801	0.0	0.08545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28823	0.0	0.0	0.0	0.02373	0.0	0.08961	0.0	0.0	0.0	0.0	0.0	0.0	0.08994	0.0	0.0	2.11909	1.04227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.83908	1.02172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18943	1.23451	0.0	
0.0	0.0	0.0	0.0802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11938	0.0	0.04076	0.0	1.10279	0.0	0.0	0.0	0.08825	0.17633	0.0	0.106	0.25389	0.0	0.0	0.0	0.109	0.0	0.03729	6.22332	0.04565	0.0	0.0	0.74341	0.0	0.07497	0.0	0.0	1.03156	0.0	0.0	0.0	0.0	0.0	0.43572	0.0	0.16499	0.0	0.14227	0.0	0.0	0.19371	0.0	0.0	0.0	0.0	0.0	0.0	0.02844	0.0	0.0	0.0	0.0	0.0	0.0	0.08813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145	0.13545	0.10352	0.51434	4.06508	0.13706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03265	0.0	0.0	0.01449	1.46531	0.0	0.0	0.15592	0.0	0.0	0.0	0.0	0.01861	0.0	0.13332	0.33229	0.0	
0.0	0.295	0.06835	0.30966	0.0	0.27744	0.0	0.58047	0.0	4.78332	1.5625	0.42181	0.0	2.14729	9.84031	0.17647	0.19375	0.49219	3.91497	0.0	0.0	1.58742	0.0	0.0	0.0	0.38009	0.94433	0.52002	0.22645	0.0	0.0	0.0	0.895	0.0	0.0	0.0	0.02824	0.08906	0.08338	0.2783	0.0	0.23066	0.65845	0.60003	0.82276	0.10932	0.35623	0.0454	1.32622	3.7647	3.41083	3.46093	1.21774	0.04504	1.68044	0.0	0.0	1.44329	0.36331	0.1484	0.0	0.34054	0.0	0.15979	0.17248	0.0	0.0	0.44243	0.0	0.0	0.48402	0.5163	0.00548	0.0	0.0	0.18839	1.24249	0.82988	0.0	0.63547	0.0	0.0	0.0	2.24139	0.81593	0.14499	1.02594	0.35153	0.32156	1.63742	0.0	0.0	3.10079	0.0	0.0	4.71401	3.36369	0.0	0.64237	1.75171	0.21829	0.50364	0.0	1.5935	0.0	0.12021	0.0	0.0	0.05842	5.4881	0.0	0.46465	0.38742	
1.9586	2.9458	0.00911	0.54104	0.0	1.16819	0.06111	0.20666	0.02541	0.30134	0.16599	0.49256	1.50234	0.28647	3.18409	2.76191	2.08943	10.81887	5.67692	2.00939	1.96618	3.69387	0.0	1.14321	0.12849	2.05152	3.19172	1.96311	1.78454	1.31902	4.88307	1.09759	0.45488	0.98172	0.08968	2.81244	0.17844	0.56047	0.55971	0.14281	0.0372	3.90634	1.35942	0.10827	0.0291	0.56404	0.72788	0.93802	46.92371	4.38778	0.10692	17.37075	1.25186	0.30212	25.4809	1.03565	0.0	3.55433	0.0	0.37304	0.25322	1.55371	0.0	0.29945	0.82441	0.0	0.0	1.81938	0.0	0.0	3.13415	0.0	0.0	0.12399	2.01869	0.0	0.09124	0.91379	0.0	0.0	2.52026	0.0	0.0	6.99935	6.46057	27.18476	5.02354	9.48474	3.20809	0.2897	0.0	0.0	1.05485	0.0	3.62798	0.14896	6.08227	0.0	2.63089	0.12387	3.73042	1.45116	0.68957	6.28117	0.0	0.0	2.99638	2.11886	0.29435	0.0	15.77919	0.81734	0.32523	
2.89411	1.56911	0.03565	0.4655	9.53352	0.76421	0.20702	0.30959	0.13875	0.12373	0.31569	0.6067	6.21326	1.73694	6.75092	0.8923	1.09138	15.42277	0.43282	3.06188	2.95616	0.82388	0.0	5.90619	0.39908	0.56443	1.40465	3.51494	0.11339	1.49313	5.12288	1.35892	0.44441	2.42026	0.49083	2.4561	0.39285	0.71849	0.34136	0.11331	0.18967	0.49439	1.3609	0.09453	0.19651	0.59385	0.17778	0.33361	5.31358	0.9636	0.1583	6.29899	0.33385	0.87581	6.0595	1.24473	0.0	0.28292	0.0	1.55982	1.3013	1.69328	0.0	0.23687	0.6454	2.10575	0.0	1.03967	0.0	0.0	4.8305	0.04316	0.0	0.68817	1.32985	0.0	1.00634	0.48495	0.0	0.04429	1.27326	0.0	0.4283	13.42793	4.47766	11.97569	0.53755	2.21199	2.13531	0.38719	0.0	0.0	3.82102	33.0921	6.31611	0.12058	2.91941	0.0	1.4888	0.1446	3.2637	6.1799	3.98976	3.6263	0.0	0.05809	7.61014	4.49443	0.07854	0.0	2.44257	1.18728	0.97177	
0.0	0.0	0.15305	0.00704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72718	0.0	0.0	0.0	0.95539	0.0	0.0	0.0	0.0	0.02059	0.2662	0.14721	0.05595	0.0	0.0	0.34926	0.0	0.04686	0.0	0.0	0.29746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06456	0.0	0.0	0.0	0.27287	0.0	0.0	0.0	0.0	0.0	0.0	0.02416	0.0	0.17226	0.0	0.09664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42588	0.0	0.0	0.27846	2.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.0	0.0	0.0	
0.0	0.54395	0.0	0.62805	0.0	0.0	0.0	0.29162	0.0	0.0	0.0	0.0	1.43015	1.18442	0.41062	9.46196	0.0	9.5349	3.06412	0.48763	0.19974	0.00325	0.0	5.24753	0.0	0.0	0.0	0.0	1.16192	0.0	1.04615	9.59783	0.52321	0.0	0.0	0.29353	0.0	0.55956	0.0755	0.34344	0.02573	0.07346	10.54395	0.27531	0.038	0.0	0.0	34.93817	1.46922	0.0	0.0	4.60046	0.06209	0.0	0.0	0.05268	0.0	0.01588	0.0	0.10486	0.86285	1.25522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.69735	0.0	0.0	0.0	1.89278	0.0	0.0	0.46343	0.0	0.01232	0.0	0.0	0.0	7.63942	0.00405	0.20267	5.25889	5.28247	0.94316	0.05834	0.0	0.0	0.10006	9.83316	4.48023	0.0	2.78397	0.0	0.03086	0.21	5.59329	26.05125	0.0	0.00854	0.0	0.0	4.36683	0.74796	0.0	0.26082	0.45138	0.92934	0.0	
0.0	0.73566	0.49968	0.40817	0.0	0.0	0.0	0.53603	0.51085	0.0	5.08492	0.0	3.16989	3.39441	0.0	2.02404	0.48188	1.49187	0.55753	1.42446	0.0	0.46299	0.0	1.08732	0.02044	1.17388	1.05031	0.29317	1.54292	1.00172	0.36104	3.67346	0.0	0.0	0.0	0.43455	0.38888	0.62129	1.07797	0.66752	1.20783	1.94143	4.52012	0.44796	0.97746	0.0	0.60969	0.37499	2.72969	0.0	3.11644	0.0	1.24127	0.86544	0.0	2.02247	0.0	0.03251	0.0	0.15243	0.80596	0.0	0.0	0.64349	0.0	0.0	0.0	0.0	0.0	0.0	0.21301	2.46997	0.0	0.6857	0.82136	0.35534	0.1304	2.52373	0.0	0.22431	0.29133	0.0	0.0	0.0	0.03818	0.10733	3.54038	0.0	2.26061	0.26626	0.0	0.0	1.34074	0.0	0.12307	0.11585	0.0	0.0	0.37511	2.20153	3.0606	1.83507	0.0	0.12005	0.0	0.04472	0.0	2.329	0.29006	0.0	1.14079	12.49677	0.0	
